calendar year,entity code,type of financial information,amount,SDG goal,SDG target,SDG indicator
2021,ILO,BUD,2452213.03,3,,
2021,ILO,BUD,586365.68,5,,
2021,ILO,BUD,24039.59,10,,
2021,ILO,BUD,947.37,1,,
2021,ILO,BUD,947.37,10,,
2021,ILO,BUD,617175.99,4,,
2021,ILO,BUD,617175.99,8,,
2021,ILO,BUD,617175.99,8,,
2021,ILO,BUD,947.37,8,,
2021,ILO,BUD,166778.52,1,,
2021,ILO,BUD,43315.33,16,,
2021,ILO,BUD,26495.79,17,,
2021,ILO,BUD,25035.17,5,,
2021,ILO,BUD,554687.74,8,,
2021,ILO,BUD,235129.02,8,,
2021,ILO,BUD,179875.73,1,,
2021,ILO,BUD,179875.73,10,,
2021,ILO,BUD,586663.55,16,,
2021,ILO,BUD,134637.05,17,,
2021,ILO,BUD,179875.73,5,,
2021,ILO,BUD,82066.21,8,,
2021,ILO,BUD,217516.05,8,,
2021,ILO,BUD,57758.83,8,,
2021,ILO,BUD,93104.34,8,,
2021,ILO,BUD,74740.63,8,,
2021,ILO,BUD,400152.8,8,,
2021,ILO,BUD,675729.75,8,,
2021,ILO,BUD,46539.71,3,,
2021,ILO,BUD,46539.71,8,,
2021,ILO,BUD,14000,8,,
2021,ILO,BUD,679200.52,5,,
2021,ILO,BUD,586365.68,8,,
2021,ILO,BUD,56030.66,10,,
2021,ILO,BUD,56030.66,8,,
2021,ILO,BUD,16264.89,5,,
2021,ILO,BUD,235052.98,8,,
2021,ILO,BUD,566248.31,3,,
2021,ILO,BUD,679200.52,6,,
2021,ILO,BUD,36289.58,1,,
2021,ILO,BUD,3369863.37,8,,
2021,ILO,BUD,19539.57,3,,
2021,ILO,BUD,1184.22,16,,
2021,ILO,BUD,9491.26,16,,
2021,ILO,BUD,56030.66,5,,
2021,ILO,BUD,1184.22,17,,
2021,ILO,BUD,3242.12,8,,
2021,ILO,BUD,70837.93,17,,
2021,ILO,BUD,321558.91,8,,
2021,ILO,BUD,115816.38,8,,
2021,ILO,BUD,413.39,1,,
2021,ILO,BUD,620740.83,17,,
2021,ILO,BUD,190777.29,16,,
2021,ILO,BUD,19191.37,16,,
2021,ILO,BUD,11258.26,17,,
2021,ILO,BUD,154612.49,5,,
2021,ILO,BUD,645879.7,4,,
2021,ILO,BUD,645879.7,8,,
2021,ILO,BUD,1194172.77,8,,
2021,IOM,BUD,1236284.78,4,4.1,
2021,IOM,BUD,431681.7,4,4.2,
2021,IOM,BUD,5702829.51,11,11.2,
2021,IOM,BUD,249742.86,11,11.3,
2021,IOM,BUD,10017072.89,3,3.7,
2021,IOM,BUD,1009260.32,4,4.3,
2021,IOM,BUD,248.01,17,17.7,
2021,IOM,BUD,3102621.21,4,4.7,
2021,IOM,BUD,18710.71,4,4.a,
2021,IOM,BUD,19225.27,4,4.b,
2021,IOM,BUD,456301.59,5,5.4,
2021,IOM,BUD,1446986.19,5,5.5,
2021,IOM,BUD,3282758.26,4,4.4,
2021,IOM,BUD,16590640.04,5,5.2,
2021,IOM,BUD,6761.7,5,5.b,
2021,IOM,BUD,11984612.33,6,6.1,
2021,IOM,BUD,934219.13,8,8.6,
2021,IOM,BUD,10949481.22,8,8.7,
2021,IOM,BUD,1888.25,9,9.5,
2021,IOM,BUD,133963.69,10,10.4,
2021,IOM,BUD,834030.85,4,4.5,
2021,IOM,BUD,68043.02,7,7.3,
2021,IOM,BUD,3.68,8,8.1,
2021,IOM,BUD,1981729.01,10,10.3,
2021,IOM,BUD,1491.76,11,11.6,
2021,IOM,BUD,211065.52,11,11.7,
2021,IOM,BUD,1249307.04,13,13.1,
2021,IOM,BUD,343768.96,13,13.2,
2021,IOM,BUD,26640.01,12,12.2,
2021,IOM,BUD,737595.13,13,13.3,
2021,IOM,BUD,9232777.23,16,16.1,
2021,IOM,BUD,7824487.59,16,16.2,
2021,IOM,BUD,183.66,15,15.1,
2021,IOM,BUD,966311.82,16,16.5,
2021,IOM,BUD,865194.73,4,4.6,
2021,IOM,BUD,341966.27,5,5.c,
2021,IOM,BUD,3258055.95,8,8.3,
2021,IOM,BUD,4023057.01,8,8.5,
2021,IOM,BUD,2393292.97,9,9.1,
2021,IOM,BUD,8370406.58,10,10.2,
2021,IOM,BUD,59290766.5,11,11.1,
2021,IOM,BUD,687901.75,16,16.4,
2021,IOM,BUD,1911851.77,16,16.1,
2021,IOM,BUD,24742.17,17,17.6,
2021,IOM,BUD,645355.89,5,5.1,
2021,IOM,BUD,804445.13,5,5.a,
2021,IOM,BUD,37853529.68,6,6.2,
2021,IOM,BUD,36082.12,7,7.a,
2021,IOM,BUD,3754905.83,8,8.8,
2021,IOM,BUD,10519.83,9,9.3,
2021,IOM,BUD,1959458298,10,10.7,
2021,IOM,BUD,16195.35,10,10.c,
2021,IOM,BUD,6290596.36,16,16.3,
2021,IOM,BUD,5288883.14,16,16.7,
2021,IOM,BUD,210631.8,16,16.9,
2021,IOM,BUD,1265962.67,17,17.3,
2021,IOM,BUD,10108062.37,11,11.5,
2021,IOM,BUD,2205770.85,16,16.6,
2021,IOM,BUD,213523.62,16,16.b,
2021,IOM,BUD,481781.6,17,17.9,
2021,IOM,BUD,11302118.16,16,16.a,
2021,IOM,BUD,1336879.17,17,17.14,
2021,UNITAR,EXP,602878.75,10,,
2021,UNITAR,EXP,685661.96,7,,
2021,UNITAR,EXP,892679.24,9,,
2021,UNITAR,EXP,905727.76,5,,
2021,UNITAR,EXP,1235284.74,3,,
2021,UNITAR,EXP,1277508.09,13,,
2021,UNITAR,EXP,15267.15,2,,
2021,UNITAR,EXP,15267.15,6,,
2021,UNITAR,EXP,48461.9,15,,
2021,UNITAR,EXP,52967.3,1,,
2021,UNITAR,EXP,108793.08,14,,
2021,UNITAR,EXP,1460851.59,11,,
2021,UNITAR,EXP,1514934.43,4,,
2021,UNITAR,EXP,1596624.09,8,,
2021,UNITAR,EXP,1638393.95,12,,
2021,UNITAR,EXP,1706083.62,17,,
2021,UNITAR,EXP,18820443.33,16,,
2021,UNRWA,EXP,613320000,4,,
2021,UNRWA,EXP,1812000,5,,
2021,UNRWA,EXP,1812000,10,,
2021,UNRWA,EXP,1812000,16,,
2021,UNRWA,EXP,324176000,1,,
2021,UNRWA,EXP,182989000,3,,
2021,UNRWA,EXP,71224000,6,,
2021,UNRWA,EXP,9532000,8,,
2021,UN-DPO,EXP,7265453456,16,,
2021,IMO,EXP,204893.37,5,,
2021,IMO,EXP,1297658.01,14,,
2021,IMO,EXP,1229360.22,10,,
2021,IMO,EXP,2595316.01,9,,
2021,IMO,BUD,13131856.33,13,,
2021,IMO,BUD,1790707.68,5,,
2021,IMO,BUD,10744246.09,10,,
2021,IMO,BUD,11341148.65,14,,
2021,IMO,BUD,22682297.3,9,,
2021,IMO,EXP,1502551.37,13,,
2021,UNICEF,EXP,494454502,1,,
2021,UNICEF,EXP,569833002.1,2,,
2021,UNICEF,EXP,1498185530,3,,
2021,UNICEF,EXP,1026322696,4,,
2021,UNICEF,EXP,527250.38,9,,
2021,UNICEF,EXP,644032668.1,16,,
2021,UNICEF,EXP,1166501228,17,,
2021,UNICEF,EXP,9504315.25,5,,
2021,UNICEF,EXP,888711836.2,6,,
2021,UNICEF,EXP,35304821.57,10,,
2021,UNICEF,EXP,978950,13,,
2021,UNITAID,EXP,362137000,3,3.3,
2021,UNFPA,EXP,12014675.99,10,10.2,
2021,UNFPA,EXP,11299162.32,10,10.3,
2021,UNFPA,EXP,17455001.62,16,16.7,
2021,UNFPA,EXP,242533807,3,3.1,
2021,UNFPA,EXP,15868845.19,3,3.3,
2021,UNFPA,EXP,90010299.36,3,3.8,
2021,UNFPA,EXP,313306044.9,3,3.7,
2021,UNFPA,EXP,27327272.23,3,3.c,
2021,UNFPA,EXP,2312984.19,3,3.d,
2021,UNFPA,EXP,226031402.6,5,5.2,
2021,UNFPA,EXP,11847311.05,5,5.6,
2021,UNFPA,EXP,9610534.53,11,11.a,
2021,UNFPA,EXP,27636726.44,5,5.3,
2021,UNFPA,EXP,14869488.63,17,17.18,
2021,UNFPA,EXP,56005109.15,17,17.19,
2021,OPCW,EXP,4595430.4,16,16.a,
2021,OPCW,EXP,76948458.1,16,16.1,
2021,UNWOMEN,EXP,13110666,1,,
2021,UNWOMEN,EXP,6120191,3,,
2021,UNWOMEN,EXP,7489083,4,,
2021,UNWOMEN,EXP,372161635,5,,
2021,UNWOMEN,EXP,23995801,8,,
2021,UNWOMEN,EXP,9334283,11,,
2021,UNWOMEN,EXP,10426142,13,,
2021,UNWOMEN,EXP,84299737,16,,
2021,UNWOMEN,EXP,3805774,17,,
2021,UNU,EXP,270794,14,,
2021,UNU,EXP,602206,12,,
2021,UNU,EXP,1699435,13,,
2021,UNU,EXP,1861743,1,,
2021,UNU,EXP,553844,2,,
2021,UNU,EXP,761197,3,,
2021,UNU,EXP,803211,4,,
2021,UNU,EXP,1707488,5,,
2021,UNU,EXP,179086,7,,
2021,UNU,EXP,2097560,8,,
2021,UNU,EXP,566159,9,,
2021,UNU,EXP,2131206,10,,
2021,UNU,EXP,466263,15,,
2021,UNU,EXP,1991833,16,,
2021,UNU,EXP,3162242,17,,
2021,UNU,EXP,1973095,11,,
2021,UNU,EXP,364591,6,,
2021,ICAO,EXP,360448.22,12,,
2021,ICAO,EXP,360448.22,13,,
2021,ICAO,EXP,360448.22,10,,
2021,ICAO,EXP,360448.22,11,,
2021,ICAO,EXP,2693580.63,11,,
2021,ICAO,EXP,2693580.63,3,,
2021,ICAO,EXP,2693580.63,9,,
2021,ICAO,EXP,2693580.63,2,,
2021,ICAO,EXP,2693580.63,4,,
2021,ICAO,EXP,2693580.63,5,,
2021,ICAO,EXP,2693580.63,8,,
2021,ICAO,EXP,2693580.63,10,,
2021,ICAO,EXP,2693580.63,16,,
2021,ICAO,EXP,2693580.63,13,,
2021,ICAO,EXP,1649481.58,7,,
2021,ICAO,EXP,2693580.63,17,,
2021,ICAO,EXP,1649481.58,4,,
2021,ICAO,EXP,1649481.58,2,,
2021,ICAO,EXP,1649481.58,9,,
2021,ICAO,EXP,1649481.58,17,,
2021,ICAO,EXP,1803272.05,5,,
2021,ICAO,EXP,1649481.58,5,,
2021,ICAO,EXP,1649481.58,10,,
2021,ICAO,EXP,1649481.58,16,,
2021,ICAO,EXP,1649481.58,8,,
2021,ICAO,EXP,1649481.58,11,,
2021,ICAO,EXP,1803272.05,4,,
2021,ICAO,EXP,1803272.05,10,,
2021,ICAO,EXP,1803272.05,11,,
2021,ICAO,EXP,348083.01,3,,
2021,ICAO,EXP,348083.01,5,,
2021,ICAO,EXP,1649481.58,13,,
2021,ICAO,EXP,1803272.05,3,,
2021,ICAO,EXP,1803272.05,8,,
2021,ICAO,EXP,1803272.05,9,,
2021,ICAO,EXP,1803272.05,16,,
2021,ICAO,EXP,1803272.05,17,,
2021,ICAO,EXP,348083.01,1,,
2021,ICAO,EXP,348083.01,8,,
2021,ICAO,EXP,348083.01,4,,
2021,ICAO,EXP,348083.01,10,,
2021,ICAO,EXP,348083.01,16,,
2021,ICAO,EXP,348083.01,7,,
2021,ICAO,EXP,348083.01,12,,
2021,ICAO,EXP,360448.22,3,,
2021,ICAO,EXP,360448.22,7,,
2021,ICAO,EXP,348083.01,9,,
2021,ICAO,EXP,348083.01,13,,
2021,ICAO,EXP,348083.01,11,,
2021,ICAO,EXP,360448.22,2,,
2021,ICAO,EXP,348083.01,17,,
2021,ICAO,EXP,360448.22,8,,
2021,ICAO,EXP,360448.22,15,,
2021,ICAO,EXP,360448.22,4,,
2021,ICAO,EXP,360448.22,5,,
2021,ICAO,EXP,360448.22,16,,
2021,ICAO,EXP,360448.22,9,,
2021,ICAO,EXP,360448.22,17,,
2021,UNHCR,BUD,940505788.4,1,,
2021,UNHCR,BUD,121296287.2,6,,
2021,UNHCR,BUD,143560353.6,8,,
2021,UNHCR,BUD,423943686.5,11,,
2021,UNHCR,BUD,136562965.2,10,,
2021,UNHCR,BUD,298293171.9,16,,
2021,UNHCR,BUD,496974237.3,17,,
2021,UNHCR,BUD,373930383,3,,
2021,UNHCR,BUD,213711201.1,4,,
2021,UNHCR,BUD,120480876.6,5,,
2021,CTBTO,EXP,115961255,16,,
2021,UNIDO,EXP,24601122.16,1,,
2021,UNIDO,EXP,17476909.67,2,,
2021,UNIDO,EXP,6242613.44,3,,
2021,UNIDO,EXP,682113.57,4,,
2021,UNIDO,EXP,13059950.19,5,,
2021,UNIDO,EXP,82833.2,6,,
2021,UNIDO,EXP,26136109.18,7,,
2021,UNIDO,EXP,2278503.28,8,,
2021,UNIDO,EXP,123106494,9,,
2021,UNIDO,EXP,321220.7,10,,
2021,UNIDO,EXP,4688543.96,11,,
2021,UNIDO,EXP,13560686.56,12,,
2021,UNIDO,EXP,53598127.99,13,,
2021,UNIDO,EXP,382058.62,14,,
2021,UNIDO,EXP,382058.47,15,,
2021,UNIDO,EXP,1329969.36,16,,
2021,UNIDO,EXP,11822511.59,17,,
2021,IARC,EXP,50661507.38,3,3.4,
2022,ISA,EXP,277512,16,,
2022,ISA,EXP,275281,17,,
2022,ISA,EXP,837725,9,,
2022,ISA,EXP,799597,14,,
2022,UNOPS,EXP,16960883,12,,
2022,UNOPS,EXP,38722228,13,,
2022,UNOPS,EXP,1527740,14,,
2022,UNOPS,EXP,18263728,15,,
2022,UNOPS,EXP,19390491,17,,
2022,UNOPS,EXP,346613167,16,,
2022,UNOPS,EXP,38283883,2,,
2022,UNOPS,EXP,25021781,4,,
2022,UNOPS,EXP,369958229,3,,
2022,UNOPS,EXP,26455516,1,,
2022,UNOPS,EXP,9168782,10,,
2022,UNOPS,EXP,162797058,11,,
2022,UNOPS,EXP,186066,5,,
2022,UNOPS,EXP,41923054,6,,
2022,UNOPS,EXP,21894361,7,,
2022,UNOPS,EXP,54231636,9,,
2022,UNOPS,EXP,29539465,8,,
2022,UNWOMEN,EXP,12993445,1,,
2022,UNWOMEN,EXP,3391884,2,,
2022,UNWOMEN,EXP,16216368,3,,
2022,UNWOMEN,EXP,4609468,4,,
2022,UNWOMEN,EXP,414765371,5,,
2022,UNWOMEN,EXP,16959419,8,,
2022,UNWOMEN,EXP,1854992,10,,
2022,UNWOMEN,EXP,8812499,11,,
2022,UNWOMEN,EXP,13469864,13,,
2022,UNWOMEN,EXP,45143024,16,,
2022,UNWOMEN,EXP,2034555,17,,
2022,ITC,EXP,61003635,8,,
2022,ITC,EXP,22341591,5,,
2022,ITC,EXP,25985964,17,,
2022,ITC,EXP,6971844,9,,
2022,ITC,EXP,3802824,12,,
2022,ITC,EXP,3644373,16,,
2022,ITC,EXP,10774668,2,,
2022,ITC,EXP,7288746,4,,
2022,ITC,EXP,14102139,1,,
2022,ITC,EXP,2376765,13,,
2022,ITC,EXP,158451,3,,
2022,UNEP,EXP,28743783,17,,
2022,UNEP,EXP,927845,7,,
2022,UNEP,EXP,5264144,8,,
2022,UNEP,EXP,961179,9,,
2022,UNEP,EXP,927845,10,,
2022,UNEP,EXP,28710450,12,,
2022,UNEP,EXP,16914589,1,,
2022,UNEP,EXP,5968476,2,,
2022,UNEP,EXP,4336299,3,,
2022,UNEP,EXP,16914589,4,,
2022,UNEP,EXP,1789858,5,,
2022,UNEP,EXP,12566025,6,,
2022,UNEP,EXP,24374151,13,,
2022,UNEP,EXP,895346,16,,
2022,UNEP,EXP,27848437,11,,
2022,UNEP,EXP,12566025,14,,
2022,UNEP,EXP,9091739,15,,
2022,UNICEF,EXP,532183839,1,,
2022,UNICEF,EXP,655909315,2,,
2022,UNICEF,EXP,1214490266,4,,
2022,UNICEF,EXP,1959735873,3,,
2022,UNICEF,EXP,920061402,6,,
2022,UNICEF,EXP,34872188,5,,
2022,UNICEF,EXP,369396398,10,,
2022,UNICEF,EXP,88890890,13,,
2022,UNICEF,EXP,673655062,16,,
2022,UNICEF,EXP,1367096031,17,,
2022,UNESCO,EXP,690312,4,,
2022,UNESCO,EXP,1917678,5,,
2022,UNESCO,EXP,1028627,11,,
2022,UNESCO,EXP,969173,9,,
2022,UNESCO,EXP,2057255,13,,
2022,UNESCO,EXP,4114510,14,,
2022,UNESCO,EXP,6784209,16,,
2022,UNESCO,EXP,484586,17,,
2022,UNCDF,EXP,49756891,1,,
2022,UNCDF,EXP,14053075,8,,
2022,UNCDF,EXP,4539233,11,,
2022,UNCDF,EXP,20798021,13,,
2022,UNCDF,EXP,20106577,17,,
2022,UNCDF,EXP,2318208,5,,
2022,UNCDF,EXP,4108351,7,,
2022,UNCDF,EXP,198775,1,,
2022,UNCDF,EXP,332004,2,,
2022,UNRWA,EXP,401199139,1,,
2022,UNRWA,EXP,619744568,4,,
2022,UNRWA,EXP,1907228,5,,
2022,UNRWA,EXP,1907228,10,,
2022,UNRWA,EXP,1907228,16,,
2022,UNRWA,EXP,193433075,3,,
2022,UNRWA,EXP,83350713,6,,
2022,UNRWA,EXP,8940974,8,,
2022,IRMCT,EXP,85716000,16,,
2022,UNITAR,EXP,2370974,4,,
2022,UNITAR,EXP,1358663,5,,
2022,UNITAR,EXP,1358663,8,,
2022,UNITAR,EXP,1012311,9,,
2022,UNITAR,EXP,1358663,11,,
2022,UNITAR,EXP,33484,1,,
2022,UNITAR,EXP,33484,2,,
2022,UNITAR,EXP,2370974,3,,
2022,UNITAR,EXP,1596034,12,,
2022,UNITAR,EXP,2608345,13,,
2022,UNITAR,EXP,2608345,14,,
2022,UNITAR,EXP,18705924,16,,
2022,UNITAR,EXP,1012311,17,,
2022,PAHO,EXP,2683036,2,,
2022,PAHO,EXP,325699116,3,,
2022,PAHO,EXP,1461138,5,,
2022,PAHO,EXP,1409556,6,,
2022,PAHO,EXP,704778,7,,
2022,PAHO,EXP,4588373,9,,
2022,PAHO,EXP,3210188,10,,
2022,PAHO,EXP,12399903,11,,
2022,PAHO,EXP,1409556,13,,
2022,PAHO,EXP,1510331,16,,
2022,PAHO,EXP,15242311,17,,
2022,UNFCCC,EXP,132507131,13,,
2022,UNAIDS,EXP,74221,4,,
2022,UNAIDS,EXP,10264642,5,,
2022,UNAIDS,EXP,26942162,10,,
2022,UNAIDS,EXP,15553662,11,,
2022,UNAIDS,EXP,13738658,16,,
2022,UNAIDS,EXP,53259539,17,,
2022,UNAIDS,EXP,60886944,3,,
2022,CTBTO,EXP,116556665,16,,
2022,UNHABITAT,EXP,5443060,6,,
2022,UNHABITAT,EXP,2835855,7,,
2022,UNHABITAT,EXP,5277124,8,,
2022,UNHABITAT,EXP,1881327,9,,
2022,UNHABITAT,EXP,10994646,1,,
2022,UNHABITAT,EXP,1708949,2,,
2022,UNHABITAT,EXP,3223040,3,,
2022,UNHABITAT,EXP,576876,4,,
2022,UNHABITAT,EXP,8008986,5,,
2022,UNHABITAT,EXP,2516920,10,,
2022,UNHABITAT,EXP,158378749,11,,
2022,UNHABITAT,EXP,1871007,12,,
2022,UNHABITAT,EXP,5651935,13,,
2022,UNHABITAT,EXP,1752886,14,,
2022,UNHABITAT,EXP,2070970,15,,
2022,UNHABITAT,EXP,5323124,16,,
2022,UNHABITAT,EXP,606364,17,,
2022,UNHCR,BUD,1668349614,1,,
2022,UNHCR,BUD,333665174,3,,
2022,UNHCR,BUD,226179523,4,,
2022,UNHCR,BUD,454717776,5,,
2022,UNHCR,BUD,103805675,6,,
2022,UNHCR,BUD,209937214,8,,
2022,UNHCR,BUD,318859723,10,,
2022,UNHCR,BUD,382655177,11,,
2022,UNHCR,BUD,393298999,16,,
2022,UNHCR,BUD,312771808,17,,
2022,UNFPA,EXP,89238163,3,3.1,
2022,UNFPA,EXP,11123491,3,3.3,
2022,UNFPA,EXP,347931138,3,3.7,
2022,UNFPA,EXP,49610501,3,3.d,
2022,UNFPA,EXP,6261702,3,3.8,
2022,UNFPA,EXP,13369116,3,3.c,
2022,UNFPA,EXP,12272262,5,5.3,
2022,UNFPA,EXP,103854405,5,5.6,
2022,UNFPA,EXP,75331880,16,16.7,
2022,UNFPA,EXP,44385471,5,5.2,
2022,UNFPA,EXP,218708999,10,10.3,
2022,UNFPA,EXP,167416187,13,13.1,
2022,UNFPA,EXP,65609228,17,17.18,
2022,WHO,EXP,2415660,9,9.5,
2022,WHO,EXP,98019667,17,17.18,
2022,WHO,EXP,7575634,5,5.1,
2022,WHO,EXP,9399254,2,2.2,
2022,WHO,EXP,7129382,3,3.1,
2022,WHO,EXP,112405839,3,3.2,
2022,WHO,EXP,908727195,3,3.3,
2022,WHO,EXP,135296366,3,3.4,
2022,WHO,EXP,4473844,3,3.5,
2022,WHO,EXP,2851753,3,3.6,
2022,WHO,EXP,65217287,3,3.7,
2022,WHO,EXP,476032504,3,3.8,
2022,WHO,EXP,25222724,3,3.9,
2022,WHO,EXP,21164958,3,3.a,
2022,WHO,EXP,56069688,3,3.b,
2022,WHO,EXP,1881443122,3,3.d,
2022,WHO,EXP,34339309,3,3.c,
2022,UNCCD,EXP,23021228,15,15.3,
2022,UNITAID,EXP,189680000,3,3.3,
2022,UN,EXP,605546412,17,,
2022,UN,EXP,1287330343,16,,
2022,UN,EXP,130428422,1,,
2022,UN,EXP,90423128,2,,
2022,UN,EXP,110368023,3,,
2022,UN,EXP,400283118,5,,
2022,UN,EXP,107852822,4,,
2022,UN,EXP,198589853,13,,
2022,UN,EXP,176485814,8,,
2022,UN,EXP,93871417,6,,
2022,UN,EXP,59314867,7,,
2022,UN,EXP,289102483,10,,
2022,UN,EXP,102777671,12,,
2022,UN,EXP,121485825,11,,
2022,UN,EXP,156722334,9,,
2022,UN,EXP,62416762,14,,
2022,UN,EXP,52886959,15,,
2022,UNODC,EXP,17208263,15,,
2022,UNODC,EXP,213360951,16,,
2022,UNODC,EXP,31992982,17,,
2022,UNODC,EXP,7576912,14,,
2022,UNICRI,EXP,984,1,,
2022,UNICRI,EXP,4526,2,,
2022,UNICRI,EXP,158588,3,,
2022,UNICRI,EXP,147141,4,,
2022,UNICRI,EXP,1427155,5,,
2022,UNICRI,EXP,2491,6,,
2022,UNICRI,EXP,330069,8,,
2022,UNICRI,EXP,96,9,,
2022,UNICRI,EXP,333668,10,,
2022,UNICRI,EXP,25761,11,,
2022,UNICRI,EXP,3629,13,,
2022,UNICRI,EXP,202881,14,,
2022,UNICRI,EXP,526539,15,,
2022,UNICRI,EXP,6271744,16,,
2022,UNICRI,EXP,695878,17,,
2022,UNODC,EXP,6072011,1,,
2022,UNODC,EXP,50163431,5,,
2022,UNODC,EXP,301856,6,,
2022,UNODC,EXP,192635,9,,
2022,UNODC,EXP,4792111,4,,
2022,UNODC,EXP,13154219,8,,
2022,UNODC,EXP,11009628,10,,
2022,UNODC,EXP,32069437,3,,
2022,UNODC,EXP,1566451,11,,
2022,UNODC,EXP,5167077,2,,
2022,UNODC,EXP,384015,12,,
2022,UNODC,EXP,442490,13,,
2022,IFAD,EXP,219641199,2,2.4,
2022,WFP,BUD,129982560,17,17.9,
2022,WFP,BUD,408037,17,17.14,
2022,WFP,BUD,996098081,17,17.16,
2022,WFP,BUD,10085731754,2,2.1,
2022,WFP,BUD,553880799,2,2.2,
2022,WFP,BUD,182443342,2,2.3,
2022,WFP,BUD,290159323,2,2.4,
2022,WFP,BUD,198584,17,17.3,
2022,ILO,BUD,2840089,9,9.1,
2022,ILO,BUD,245154,9,9.2,
2022,ILO,BUD,3513798,9,9.3,
2022,ILO,BUD,2300483,1,1.4,
2022,ILO,BUD,88221,1,1.5,
2022,ILO,BUD,547885,10,10.1,
2022,ILO,BUD,7551241,10,10.3,
2022,ILO,BUD,11608115,10,10.4,
2022,ILO,BUD,4183967,10,10.2,
2022,ILO,BUD,2317303,1,1.2,
2022,ILO,BUD,7978609,1,1.1,
2022,ILO,BUD,29477186,1,1.3,
2022,ILO,BUD,780811,11,11.7,
2022,ILO,BUD,19543,12,12.4,
2022,ILO,BUD,44289,13,13.b,
2022,ILO,BUD,34146,14,14.4,
2022,ILO,BUD,204997,15,15.3,
2022,ILO,BUD,620913,16,16.2,
2022,ILO,BUD,2545,16,16.9,
2022,ILO,BUD,458170,5,5.a,
2022,ILO,BUD,532196,7,7.2,
2022,ILO,BUD,492897,8,8.a,
2022,ILO,BUD,142276,11,11.b,
2022,ILO,BUD,20298,13,13.1,
2022,ILO,BUD,2805796,13,13.2,
2022,ILO,BUD,34146,14,14.b,
2022,ILO,BUD,55719,15,15.2,
2022,ILO,BUD,29083391,16,16.3,
2022,ILO,BUD,16994425,16,16.7,
2022,ILO,BUD,114702,16,16.b,
2022,ILO,BUD,441550,17,17.17,
2022,ILO,BUD,84199,17,17.4,
2022,ILO,BUD,1373801,17,17.9,
2022,ILO,BUD,71524,5,5.6,
2022,ILO,BUD,181905957,8,8.8,
2022,ILO,BUD,99732,12,12.6,
2022,ILO,BUD,183825,14,14.7,
2022,ILO,BUD,1022970,16,16.1,
2022,ILO,BUD,8348341,16,16.6,
2022,ILO,BUD,1008855,16,16.a,
2022,ILO,BUD,14971316,17,17.14,
2022,ILO,BUD,175347,17,17.19,
2022,ILO,BUD,674912,17,17.6,
2022,ILO,BUD,387930,2,2.3,
2022,ILO,BUD,1000,3,3.7,
2022,ILO,BUD,2180365,5,5.b,
2022,ILO,BUD,29437731,8,8.2,
2022,ILO,BUD,1562218,8,8.1,
2022,ILO,BUD,12156094,8,8.4,
2022,ILO,BUD,95655249,8,8.3,
2022,ILO,BUD,36421527,8,8.7,
2022,ILO,BUD,31899353,8,8.6,
2022,ILO,BUD,78145691,8,8.5,
2022,ILO,BUD,219,10,10.b,
2022,ILO,BUD,79347,17,17.1,
2022,ILO,BUD,18799105,17,17.18,
2022,ILO,BUD,1142519,17,17.3,
2022,ILO,BUD,2545,17,17.7,
2022,ILO,BUD,312543,3,3.4,
2022,ILO,BUD,11148217,3,3.8,
2022,ILO,BUD,11443004,3,3.9,
2022,ILO,BUD,212859,3,3.c,
2022,ILO,BUD,80042,4,4.1,
2022,ILO,BUD,716220,3,3.d,
2022,ILO,BUD,23813777,4,4.4,
2022,ILO,BUD,6325687,4,4.3,
2022,ILO,BUD,13627584,5,5.1,
2022,ILO,BUD,7075393,4,4.5,
2022,ILO,BUD,186257,5,5.3,
2022,ILO,BUD,6540739,5,5.4,
2022,ILO,BUD,10613841,5,5.2,
2022,ILO,BUD,8395580,5,5.5,
2022,ILO,BUD,2084253,5,5.c,
2022,ILO,BUD,6107217,8,8.b,
2022,ILO,BUD,28517110,10,10.7,
2022,ILO,BUD,117056,17,17.13,
2022,ILO,BUD,7788398,17,17.16,
2022,ILO,BUD,40728,17,17.2,
2022,ILO,BUD,144845,17,17.8,
2022,ILO,BUD,1858784,3,3.3,
2022,ILO,BUD,250477,8,8.9,
2022,UNESCO,EXP,1975884,9,9.5,
2022,UNESCO,EXP,1525420,9,9.b,
2022,UNESCO,EXP,110989,9,9.c,
2022,UNESCO,EXP,1388630,10,10.2,
2022,UNESCO,EXP,265775,10,10.3,
2022,UNESCO,EXP,36213155,11,11.4,
2022,UNESCO,EXP,835283,11,11.5,
2022,UNESCO,EXP,19100,11,11.6,
2022,UNESCO,EXP,40448,5,5.2,
2022,UNESCO,EXP,7227401,13,13.1,
2022,UNESCO,EXP,427884,1,1.a,
2022,UNESCO,EXP,57871,3,3.4,
2022,UNESCO,EXP,7796,3,3.5,
2022,UNESCO,EXP,7725,3,3.d,
2022,UNESCO,EXP,30489762,4,4.1,
2022,UNESCO,EXP,9768297,4,4.2,
2022,UNESCO,EXP,14300599,4,4.3,
2022,UNESCO,EXP,17759553,4,4.4,
2022,UNESCO,EXP,29552000,4,4.5,
2022,UNESCO,EXP,12724461,4,4.6,
2022,UNESCO,EXP,26808474,4,4.7,
2022,UNESCO,EXP,7340869,4,4.b,
2022,UNESCO,EXP,19691330,4,4.c,
2022,UNESCO,EXP,17640576,4,4.a,
